# mcc-stats: {"columns":{"passes":{"1":300},"proofread":300,"total":1245,"unproofread":945},"rows":{"passes":{"1":13660},"proofread":13660,"ranges_by_pass":{"1":[[1,13660]]},"total":56998,"unproofread":43338,"unproofread_ranges":[[13661,56998]]}}
index,word
15226,清秀
15227,伤人
15228,外套
15229,幼小
15230,自豪感
15231,避难
15232,服刑
15233,混汪
15234,犯持
15235,宽度
15236,了立于
15237,穴容
15238,没
15239,女仆
15240,上庞
15241,哨兵
15242,已
15243,象牙
15244,意味深长
15245,装束
15246,成倍
15247,第一手
15248,方便面
15249,方正
15250,浩然
15251,换人句话说
15252,黄帝
15253,技法
15254,人
15255,切合
15256,驭
15257,天河
15258,自考
15259,文官
15260,巡戏
15261,小报
15262,兴味
15263,以东
15264,安顿
15265,病痛
15266,畅快
15267,单个儿
15268,勾当
15269,会战
15270,借以
15271,决意
15272,科考
15273,建言
15274,美食
15275,日用
15276,赂养
15277,和逃亡
15278,疼爱
15279,阳性
15280,站台
15281,征订
15282,粉末
15283,
15284,挂帅
15285,粮
15286,理事国
15287,连日
15288,茂盛
15289,迷侦
15290,用
15291,银河
15292,应声
15293,
15294,园艺
15295,基本
15296,作浆
15297,刘班
15298,边隆
15299,编撰
15300,不迭
15301,人参鞠
15302,恶毒
15303,赶不上
15304,光棍儿
15305,回忆录
15306,技术革命
15307,渴求
15308,空荡荡
15309,批斗
15309,飘浮
15310,心绪
15311,行宪
15312,研讨班
15313,耀
15314,抑或
15315,硬要
15316,真人擅
15317,巴结
15318,波润壮阔
15319,惨案
15320,晨报
15321,居
15322,呼吸道
15323,季节性
15324,剧组
15325,老话
15326,联谊
15327,略微
15328,蓝头
15329,沁
15330,到逸
15331,人迫在冉肤
15332,切割
15333,切此
15334,外文
15335,虚实
15336,足坛
15337,本该
15338,不言而喻
15339,茶过
15340,锤炼
15341,大政方针
15342,调拨
15343,调任
15344,飞奔
15345,高寒
15346,近海
15347,考查
15348,可巧
15349,须肌
15350,渺小
15351,强加
15352,请路
15353,出乡
15354,时至今日
15355,现时
15356,忧心性审
15357,坚倒
15358,终审
15359,冰雹
15360,省上
15361,改称
15362,孤单
15363,怪事
15364,季风
15365,监禁
15366,主括
15367,句号
15368,诡言
15369,迁人
15370,钱包
15371,切要
15372,锐利
15373,圣洁
15374,庭审
15375,夏粮
15376,血缘
15377,应市
15378,有数
15379,张力
15380,殖民主义
15381,庄园
15382,安放
15383,重振
15384,网组
15385,大势所趋
15386,抵挡
15387,粉尘
15388,特稿
15389,话头
15390,决计
15391,老板娘
15392,鳞
15393,任性
15394,商品化
15395,随地
15396,停泊
15397,无异
15398,优于
15399,原子核
15400,增恨
15401,奔放
15402,闻
15403,守托
15404,丰功伟颖
15405,甘于
15406,港人
15407,归功于
15408,柜子
15409,开导
15410,苦衷
15411,满面
15412,桥牌
15413,试制
15414,挺身而出
15415,唤质
15416,沃土
15417,音符
15418,早起
15419,宅基地
15420,侦探小说
15421,专卖店
15422,总分
15423,嘲弄
15424,程式
15425,串联
15426,大团结
15427,纷争
15428,丰产
15429,丰盛
15430,风能
15431,惊呆
15432,卖淫
15433,士卒
15434,手提
15435,岁末
15436,游泳池
15437,语义
15438,蕴涵
15439,变量
15440,残废
15441,潮汐
15442,筹委会
15443,击退
15444,嗓亮
15445,临时工
15446,落伍
15447,门下
15448,密集型
15449,面包车
15450,判
15451,洪水
15452,质
15453,先发制人
15454,小行星
15455,绒时瑟
15456,造刘
15457,政令
15458,包叮
15459,钴
15460,当先
15461,到头
15462,坦然
15463,法纪
15464,共同点
15465,回响
15466,说灌
15467,螺旋
15468,大江南北
15469,轻工业
15470,审忆
15471,升降
15472,水系
15473,维吾尔族
15474,戏院
15475,小米
15476,眼睁睁
15477,益然
15478,得胜
15479,负伤
15480,洪灾
15481,及格
15482,酒会
15483,救护车
15484,刊发
15485,扫地
15486,沙沙
15487,时时刻肇
15488,豪乱
15489,问卷
15490,武士
15491,烟袋
15492,聊仰
15492,展位
15493,族人
15494,表象
15495,床洽
15496,踩
15497,高强
15498,潜流
15499,吉隆坡
15500,授习
15501,秘诀
15502,女将
15503,皮革
15504,取名
15505,三包
15506,特约
15507,天涯
15508,脱口
15509,心甘情愿
15510,珠子
15511,并行
15512,端详
15513,人
15514,断流
15515,服药
15516,进退
15517,拉扯
15518,私有制
15519,选编
15520,眼帘
15521,一刀切
15522,车房
15523,友善
15524,着装
15525,出租汽车
15526,初具规模
15527,独占
15528,发源地
15529,仿真
15530,改动
15531,三均
15532,欢送
15533,光散
15534,捷径
15535,九州
15536,非菜
15537,雏怕
15538,可和否
15539,宽厚
15540,理论界
15541,沥青
15542,美育
15543,短
15544,青天
15545,山歌
15546,尸首
15547,芯椅
15548,铁矿
15549,中风
15550,畜生
15551,底细
15552,蹲点
15553,多彩
15554,抄底
15555,根除
15556,了琶罕
15557,扳零零
15558,减速
15559,天态
15560,开动
15561,持
15562,凉风
15563,刷卡
15564,原名
15565,儿
15566,白银
15567,保护价
15568,驱斥
15569,藏身
15570,查实
15571,出狱
15572,厄运
15573,告急
15574,沾
15575,河面
15576,率鸣
15577,交费
15578,惊险
15579,举世
15580,买主
15581,毛笔
15582,母校
15583,男士
15584,家室
15585,省事
15586,盛装
15587,停工
15588,头皮
15589,五彩
15590,西非
15591,吝底
15592,郑硝
15593,演进
15594,引路
15595,游牧
15596,朝气著勃
15597,住址
15598,注销
15599,转战
15600,追忆
15601,啊呀
15602,不屈不挠
15603,苍凉
15604,缠绵
15605,厂矿
15606,出众
15607,出主意
15608,大气
15609,
15610,机灵
15611,京郊
15612,扣子
15613,立交桥
15614,脸皮
15615,琳琅满目
15616,裸体
15617,满眼
15618,清贫
15619,射门
15620,视而不见
15621,添置
15622,土著
15623,豆气详洋
15624,有声
15625,战区
15626,氨基栈
15627,悲凉
15628,草
15629,于
15629,化身
15630,火气
15631,锦绣
15632,军心
15633,禄容
15634,礼节
15635,庙宇
15636,亲吻
15637,著鱼
15638,爽朗
15639,文化宫
15640,窝囊
15641,须知
15642,幽灵
15643,字形
15644,班车
15645,比不上
15646,常态
15647,初年
15648,错案
15649,短篇
15650,风头
15651,馆子
15652,后裔
15653,集约
15654,教研室
15655,净增
15656,拉力
15657,亮光
15658,绳索
15659,凶狠
15660,照应
15661,
15662,包庇
15663,嘲讽
15664,迟钝
15665,府上
15666,官府
15667,核对
15668,集中其
15669,近视
15670,淋漓尽致
15671,绕
15672,逆转
15673,贫将
15674,痊愈
15674,人际
15675,水生
15676,控苦
15677,吁
15678,外片战争
15679,养生
15680,有目共睹
15681,阵亡
15682,追悼会
15683,白条
15684,人保瞬
15685,产妇
15686,橱窗
15687,次序
15688,从重
15689,存活
15690,翡淼
15691,过期
15692,克扣
15693,了明忆
15694,配制
15695,起家
15696,桥头
15697,时效
15698,刷新
15699,五彩缤纷
15700,显示器
15701,新编
15702,战功
15703,中性
15704,自由主义
15705,作曲
15706,包干儿
15707,裁颖
15708,
15709,电量
15710,定型
15711,反应堆
15712,古镇
15713,蝶
15714,挤压
15715,录音机
15716,农工
15717,审判长
15718,盛事
15719,收养
15719,应征
15720,游记
15721,原落
15722,装个
15723,自省
15724,仇人
15725,地价
15726,计策
15727,价位
15728,间或
15729,前脸
15730,帘子
15731,民乐
15732,年长
15733,尿素
15734,怒火
15735,企业化
15736,群落
15737,视听
15738,受罪
15739,铁匠
15740,作成
15741,摆布
15742,饼干
15743,大政
15744,珊
15745,装甲
15746,老字号
15747,立国
15748,利润率
15749,捏造
15750,浓烟
15751,弱化
15752,手足
15753,书市
15754,抽塌
15755,天皇
15756,无为
15757,仙女
15758,专页
15759,字画
15760,摆弄
15761,比比符是
15762,步履
15763,大革命
15764,敌机
15765,顶尖
15766,放养
15767,公演
15768,海港
15769,匾鞠
15770,黄花
15771,进言
15772,空闲
15773,民风
15774,欠账
15775,傅学
15776,锐意
15777,四合距
15778,委娆
15779,预告
15780,杂物
15781,催化
15782,摊伤
15783,殖尽
15784,扼杀
15785,构图
15786,顾鼠
15787,患难
15788,密密麻麻
15789,铺天盖地
15790,人世间
15791,死角
15792,所到之处
15793,挺直
15794,透镜
15795,悉数
15796,悉心
15797,溪水
15798,写意
15799,有别
15800,有礼
15801,杂质
15802,战败
15803,种族主义
15804,主几
15805,坠落
15806,座无虚席
15807,保温
15808,持击
15809,沉积物
15810,兑付
15810,赶路
15811,告终
15812,绛声
15813,笃行
15814,红领巾
15815,开刀
15816,漫天
15817,门框
15818,魔术
15819,瘦弱
15820,行不通
15821,遥望
15822,雨天
15823,标致
15824,纂改
15825,二胡
15826,复审
15827,训识
15828,加速度
15829,降幅
15830,进发
15831,拉手
15832,
15833,涉及面
15834,世家
15835,首发式
15836,数控
15837,医科
15838,征途
15839,植人
15840,纸币
15841,周全
15842,烛光
15843,自然规律
15844,总则
15845,混战
15846,激怒
15847,居忆
15848,竞争机制
15849,军属
15850,山口
15851,闪动
15852,瓦房
15853,五颜六色
15854,心怀
15855,血吸虫
15856,怨气
15857,约束力
15858,闸门
15859,别开生面
15860,不俗
15861,草草
15862,车展
15863,页苘
15864,广交
15865,号人
15866,皇宫
15867,狂欢
15868,拉丁美洲
15869,偏受
15870,盘整
15871,起始
15872,腔调
15873,取材
15874,取长补短
15875,取经
15876,扫姑
15877,食用雷
15878,位移
15879,无形中
15880,加
15881,一揽子
15882,专长
15883,版图
15884,病历
15885,初恋
15886,床铺
15887,词句
15888,富翁
15889,纪事
15890,旧时
15891,轮换
15892,漠视
15893,轻而易举
15894,日语
15895,死己
15896,头绪
15897,洪涡
15898,央求
15899,蚁
15900,紫禁城
15901,宠爱
15902,纷乱
15903,感伤
15904,键盘
15905,敬老距
15906,开具
15907,了有防对
15908,拉力赛
15909,连绵
15910,凝望
15911,饰演
15912,听课
15913,相间
15914,招致
15915,期日
15916,枝头
15917,忠厚
15918,白血病
15919,大众化
15920,复出
15921,敢当
15922,荒诞
15923,歼灭
15924,剪彩
15925,流利
15926,隆起
15927,旅居
15928,恼怒
15929,脑壳
15930,石桥
15931,水路
15932,送交
15933,逃犯
15934,亡想
15935,心坎
15936,长相
15937,正色
15938,中盘
15939,中型
15940,子弟兵
15941,晨星
15942,法郎
15943,吼叫
15944,机关报
15945,讲理
15946,浸润
15947,久违
15948,决断
15949,可敬
15950,连环
15951,这
15952,气节
15953,求救
15954,圈套
15955,烧香
15956,赃沪
15957,映照
15958,猪疑
15959,顶级
15960,独生子女
15961,厄尔尼庄
15962,放纵
15963,共谋
15964,全
15965,评介
15966,完事
15967,无机
15968,语重心长
15969,运载
15970,不屈
15971,菜地
15972,雏形
15973,登极
15974,调离
15975,赌场
15976,粉红
15977,扶植
15978,过招儿
15979,工抵
15980,忌讳
15981,眷恋
15982,门楼
15983,山水画
15984,舍弃
15985,社会活动
15986,珊碎
15987,桃子
15988,同化
15989,下方
15990,应运
15991,摘取
15992,直流
15993,总厂
15994,帮手
15995,闭门
15996,大人物
15997,大项
15998,地膜
15999,帝制
16000,福音
16001,哥们几
16002,后硼
16003,截断
16004,径流
16005,密布
16006,属实
16007,算计
16008,天命
16009,吐车
16010,外力
16011,妖精
16012,衣食
16013,直立
16014,装机
16015,保税区
16016,不亚于
16017,登时
16018,光环
16019,好手
16020,火化
16021,计票
16022,立足点
16023,了事
16024,煤窗
16025,青年团
16026,全权大使
16027,市镇
16028,熟识
16029,同声
16030,统称
16031,相交
16032,烟叶
16033,一色
16034,雨点
16035,中古
16036,请性
16037,字句
16038,祖祖硬碍
16039,本职
16039,捕获
16040,杜盘
16041,发稿
16042,封闭式
16043,浸透
16044,老公
16045,老龄化
16046,漫不经心
16047,锁减
16048,赛程
16049,圣诞节
16050,试探
16051,
16052,俗语
16053,委任
16054,无县
16055,银屏
16056,位立
16057,北效
16058,打黑
16059,带子
16060,复发
16061,港台
16062,过交
16063,良田
16064,麻线
16065,深海
16066,凌乱
16067,失常
16068,互联网十
16069,史书
16070,替换
16071,投奔
16072,往昔
16073,新娘子
16074,雄性
16075,元气
16076,记忆犹新
16077,家常
16078,曙
16079,美狐
16080,逆境
16081,清爽
16082,远望
16083,把守
16084,单人
16085,赛随
16086,胡思乱想
16087,继承人
16088,进行曲
16089,平定
16090,虹晤
16091,特产
16092,振会
16093,眼科
16094,再审
16095,重头戏
16096,抱子
16097,策拙
16098,仓皇
16099,大党
16100,肤色
16101,复合型
16102,公债
16103,据称
16104,军情
16105,矿石
16106,奴隶主
16107,随时随地
16108,衰污
16109,雄风
16110,追查
16111,安居
16112,根子
16113,好几
16114,金光
16115,联欢会
16116,落空
16117,门帘
16118,那般
16119,内河
16120,评书
16121,青色
16122,燃煤
16123,人治
16124,森严
16125,失明
16126,生鲜
16127,石刻
16128,书斋
16129,信另
16130,夜校
16130,优胜劣汰
16131,振荡
16132,磁带
16133,村头
16134,大刀阔径
16135,大王
16136,
16137,大戏
16138,滴水
16139,叮只
16140,高下
16141,行当
16142,积水
16143,金鱼
16144,决算
16145,两
16146,屡见不鲜
16147,谋杀
16148,囊惨
16149,哈
16150,骚乱
16151,脱身
16152,棚棚如生
16153,栅栏
16154,正统
16155,专题片
16156,准许
16157,上和目古
16158,大刀
16159,顶端
16160,繁琐
16161,分校
16162,干枯
16163,勾画
16164,股子
16165,横跨
16166,湖畔
16167,嘉奖
16168,靠山
16169,南洋
16170,属括
16171,升腾
16172,依恋
16173,依稀
16174,战地
16175,忠心
16176,终极
16177,贮藏
16178,六薪
16179,总行
16180,纵火
16181,半边
16182,刨子
16183,恶梦
16184,寄箱
16185,竞技体育
16186,老两口
16187,申遗
16188,老奶奶
16189,烙印
16190,疫淮上
16191,亲历
16192,膳食
16193,声望
16194,松散
16195,提心吊胆
16196,早熟
16197,绽放
16198,中用
16199,表现力
16200,畅所欲言
16201,传导
16202,官职
16203,何妨
16204,尽心
16205,经济危机
16206,慨然
16207,路途
16208,锰
16209,纺羊
16210,人迫于
16211,随从
16212,逃生
16213,五官
16214,心虚
16215,一席话
16216,执笔
16217,装点
16218,不锈钢
16219,成有家
16220,大车
16221,贩运
16222,分辩
16223,光头
16224,贵人
16225,了哄
16226,接管
16227,军火
16228,良策
16229,羚羊
16230,南美洲
16231,气度
16232,身段
16233,瘦小
16234,摊点
16235,先河
16236,学系
16237,营利
16238,云彩
16239,指派
16240,穿插
16241,刺耳
16242,代号
16243,胆识
16244,发包
16245,副总
16246,挂号
16247,花坛
16248,泪眼
16249,灵芝
16250,凝神
16251,铺盖
16252,损耗
16253,台子
16254,外号
16255,信得过
16256,兴盛
16257,幸免
16258,掌管
16259,整夜
16260,正午
16261,大悟
16262,铝鱼
16263,胎辟
16264,海禁
16265,花瓣
16266,还贷
16267,几分
16268,落日
16269,美金
16270,女方
16271,气焰
16272,人中
16273,三九
16274,水进
16275,探听
16276,滔滔不绝
16277,退休金
16278,下狱
16279,余下
16280,自理
16281,啊
16282,保龄球
16283,报价
16284,奔流
16285,比武
16286,不败之地
16287,彩族
16288,插话
16289,过冬
16290,河堤
16291,洪亮
16292,糊里糊诊
16293,继母
16294,天农
16295,抗瘤
16296,是
16297,拦阻
16298,立意
16299,茅屋
16300,命脉
16301,枪杀
16302,热泪盈眶
16303,茶伤
